[01:00:14.703204476] (+0.000067334) 0 heap_alloc: { pid = 5, fn1 = 0x8001AE0, fn2 = 0x8002BF4, fn3 = 0x80313EC, fn4 = 0x8005984, address = 0x2001C510, real_alloc = 88, user_alloc = 80, user_req = 64 }
[01:00:14.703271904] (+0.000067428) 0 heap_alloc: { pid = 5, fn1 = 0x8001AE0, fn2 = 0x8002BFE, fn3 = 0x80313EC, fn4 = 0x8005984, address = 0x2001C560, real_alloc = 88, user_alloc = 80, user_req = 64 }
[01:00:14.703335428] (+0.000063524) 0 heap_alloc: { pid = 5, fn1 = 0x8001B86, fn2 = 0x8001AEE, fn3 = 0x8005B78, fn4 = 0x8005984, address = 0x10000010, real_alloc = 65016, user_alloc = 65008, user_req = 65000 }
[01:00:14.703367523] (+0.000032095) 0 thread_create: { thread_id = 7, name = "publisher" }
[01:00:20.430950285] (+5.727582762) 0 heap_alloc: { pid = 7, fn1 = 0x8001B86, fn2 = 0x8001ACA, fn3 = 0x8005A02, fn4 = 0x8005984, address = 0x2001C5B0, real_alloc = 264, user_alloc = 256, user_req = 240 }
[01:00:20.431030380] (+0.000080095) 0 heap_alloc: { pid = 7, fn1 = 0x8001AD6, fn2 = 0x8002076, fn3 = 0x8005A02, fn4 = 0x8005984, address = 0x2001DDD0, real_alloc = 728, user_alloc = 720, user_req = 712 }
[01:00:20.431156190] (+0.000125810) 0 heap_alloc: { pid = 7, fn1 = 0x8001AE0, fn2 = 0x8002BEA, fn3 = 0x80313EC, fn4 = 0x8005984, address = 0x2001C6B0, real_alloc = 88, user_alloc = 80, user_req = 64 }
[01:00:20.431221142] (+0.000064952) 0 heap_alloc: { pid = 7, fn1 = 0x8001AE0, fn2 = 0x8002BF4, fn3 = 0x80313EC, fn4 = 0x8005984, address = 0x2001C700, real_alloc = 88, user_alloc = 80, user_req = 64 }
[01:00:20.431286952] (+0.000065810) 0 heap_alloc: { pid = 7, fn1 = 0x8001AE0, fn2 = 0x8002BFE, fn3 = 0x80313EC, fn4 = 0x8005984, address = 0x1000FE00, real_alloc = 88, user_alloc = 80, user_req = 64 }
[01:00:20.431348952] (+0.000062000) 0 heap_alloc: { pid = 7, fn1 = 0x8001B86, fn2 = 0x8001AEE, fn3 = 0x8005B78, fn4 = 0x8005984, address = 0x2001E0A0, real_alloc = 2072, user_alloc = 2064, user_req = 2048 }
[01:00:20.431382857] (+0.000033905) 0 thread_create: { thread_id = 8, name = "popen" }
[01:00:20.433503619] (+0.002120762) 0 heap_alloc: { pid = 8, fn1 = 0x800E082, fn2 = 0x8008E6C, fn3 = 0x8005A02, fn4 = 0x8005984, address = 0x2001E8B0, real_alloc = 696, user_alloc = 688, user_req = 680 }
[01:00:20.433639523] (+0.000135904) 0 heap_alloc: { pid = 8, fn1 = 0x8001B86, fn2 = 0x8001ACA, fn3 = 0x8005A02, fn4 = 0x8005984, address = 0x1000FE50, real_alloc = 264, user_alloc = 256, user_req = 240 }
[01:00:20.433712857] (+0.000073334) 0 heap_alloc: { pid = 8, fn1 = 0x8001AD6, fn2 = 0x8002076, fn3 = 0x8005A02, fn4 = 0x8005984, address = 0x2001EB60, real_alloc = 728, user_alloc = 720, user_req = 712 }
[01:00:20.433840952] (+0.000128095) 0 heap_alloc: { pid = 8, fn1 = 0x8001AE0, fn2 = 0x8002BEA, fn3 = 0x80313EC, fn4 = 0x8005984, address = 0x1000FF50, real_alloc = 88, user_alloc = 80, user_req = 64 }
[01:00:20.433908095] (+0.000067143) 0 heap_alloc: { pid = 8, fn1 = 0x8001AE0, fn2 = 0x8002BF4, fn3 = 0x80313EC, fn4 = 0x8005984, address = 0x1000FFA0, real_alloc = 88, user_alloc = 80, user_req = 64 }
[01:00:20.433975904] (+0.000067809) 0 heap_alloc: { pid = 8, fn1 = 0x8001AE0, fn2 = 0x8002BFE, fn3 = 0x80313EC, fn4 = 0x8005984, address = 0x2001EE30, real_alloc = 88, user_alloc = 80, user_req = 64 }
[01:00:20.434039523] (+0.000063619) 0 heap_alloc: { pid = 8, fn1 = 0x8001B86, fn2 = 0x8001AEE, fn3 = 0x8005B78, fn4 = 0x8005984, address = 0x2001EE80, real_alloc = 2072, user_alloc = 2064, user_req = 2048 }
[01:00:20.434074285] (+0.000034762) 0 thread_create: { thread_id = 9, name = "ping" }
[01:00:20.436527809] (+0.002453524) 0 heap_alloc: { pid = 9, fn1 = 0x8001EC4, fn2 = 0x800D850, fn3 = 0x800D946, fn4 = 0x8005984, address = 0x2001F690, real_alloc = 88, user_alloc = 80, user_req = 64 }
[01:00:20.437170095] (+0.000642286) 0 heap_alloc: { pid = 9, fn1 = 0x800DA9E, fn2 = 0x8030B7E, fn3 = 0x802E3EC, fn4 = 0x8005984, address = 0x2001F6E0, real_alloc = 40, user_alloc = 32, user_req = 12 }
[01:00:21.440909238] (+1.003739143) 0 heap_free: { pid = 9, address = 0x2001F6E0, real_alloc = 40, user_alloc = 32 }
[01:00:21.441415904] (+0.000506666) 0 heap_free: { pid = 9, address = 0x2001F690, real_alloc = 88, user_alloc = 80 }
[01:00:21.441453142] (+0.000037238) 0 heap_free: { pid = 9, address = 0x1000FF50, real_alloc = 88, user_alloc = 80 }
[01:00:21.441478476] (+0.000025334) 0 heap_free: { pid = 9, address = 0x1000FFA0, real_alloc = 88, user_alloc = 80 }
[01:00:21.441503809] (+0.000025333) 0 heap_free: { pid = 9, address = 0x2001EE30, real_alloc = 88, user_alloc = 80 }
[01:00:21.441529428] (+0.000025619) 0 heap_free: { pid = 3, address = 0x2001EE80, real_alloc = 2072, user_alloc = 2064 }
[01:00:21.441546571] (+0.000017143) 0 heap_free: { pid = 3, address = 0x1000FE50, real_alloc = 264, user_alloc = 256 }
[01:00:21.442762952] (+0.001216381) 0 heap_free: { pid = 8, address = 0x2001EB60, real_alloc = 728, user_alloc = 720 }
[01:00:21.442798000] (+0.000035048) 0 heap_free: { pid = 8, address = 0x2001E8B0, real_alloc = 696, user_alloc = 688 }
[01:00:21.442834761] (+0.000036761) 0 heap_free: { pid = 8, address = 0x2001C6B0, real_alloc = 88, user_alloc = 80 }
[01:00:21.442852095] (+0.000017334) 0 heap_free: { pid = 8, address = 0x2001C700, real_alloc = 88, user_alloc = 80 }
[01:00:21.442869428] (+0.000017333) 0 heap_free: { pid = 8, address = 0x1000FE00, real_alloc = 88, user_alloc = 80 }
[01:00:21.442894857] (+0.000025429) 0 heap_free: { pid = 3, address = 0x2001E0A0, real_alloc = 2072, user_alloc = 2064 }
[01:00:21.442912000] (+0.000017143) 0 heap_free: { pid = 3, address = 0x2001C5B0, real_alloc = 264, user_alloc = 256 }
[01:00:21.444124190] (+0.001212190) 0 heap_free: { pid = 7, address = 0x2001DDD0, real_alloc = 728, user_alloc = 720 }
[01:00:21.444146000] (+0.000021810) 0 measurement_start:
[01:00:21.444199809] (+0.000053809) 0 heap_alloc: { pid = 7, fn1 = 0x8013894, fn2 = 0x8013894, fn3 = 0x800E936, fn4 = 0x8005984, address = 0x2001C5B0, real_alloc = 88, user_alloc = 80, user_req = 64 }
[01:00:21.444262285] (+0.000062476) 0 heap_alloc: { pid = 7, fn1 = 0x8013894, fn2 = 0x800E98E, fn3 = 0x8017B9A, fn4 = 0x8005984, address = 0x2001C600, real_alloc = 56, user_alloc = 48, user_req = 28 }
[01:00:21.444328095] (+0.000065810) 0 heap_alloc: { pid = 7, fn1 = 0x0, fn2 = 0x800E5C0, fn3 = 0x8005A02, fn4 = 0x8005984, address = 0x2001C630, real_alloc = 72, user_alloc = 64, user_req = 56 }
[01:00:21.444390761] (+0.000062666) 0 heap_alloc: { pid = 7, fn1 = 0x8013894, fn2 = 0x8013894, fn3 = 0x800E936, fn4 = 0x8005984, address = 0x2001C670, real_alloc = 88, user_alloc = 80, user_req = 64 }
[01:00:21.444453047] (+0.000062286) 0 heap_alloc: { pid = 7, fn1 = 0x8013894, fn2 = 0x800E98E, fn3 = 0x8017B9A, fn4 = 0x8005984, address = 0x2001C6C0, real_alloc = 56, user_alloc = 48, user_req = 28 }
[01:00:21.444484666] (+0.000031619) 0 heap_free: { pid = 7, address = 0x2001C6C0, real_alloc = 56, user_alloc = 48 }
[01:00:21.444548000] (+0.000063334) 0 heap_alloc: { pid = 7, fn1 = 0x800EB80, fn2 = 0x8017C9E, fn3 = 0x8020E88, fn4 = 0x8005984, address = 0x2001C6C0, real_alloc = 56, user_alloc = 48, user_req = 28 }
[01:00:21.444601428] (+0.000053428) 0 heap_alloc: { pid = 7, fn1 = 0x0, fn2 = 0x800E6A0, fn3 = 0x8005A02, fn4 = 0x8005984, address = 0x2001CBD0, real_alloc = 24, user_alloc = 16, user_req = 4 }
[01:00:21.444644857] (+0.000043429) 0 heap_alloc: { pid = 7, fn1 = 0x0, fn2 = 0x0, fn3 = 0x800E6FC, fn4 = 0x8005984, address = 0x2001C6F0, real_alloc = 40, user_alloc = 32, user_req = 9 }
[01:00:21.444697333] (+0.000052476) 0 heap_alloc: { pid = 7, fn1 = 0x0, fn2 = 0x800E63E, fn3 = 0x8022B0E, fn4 = 0x8005984, address = 0x2001C710, real_alloc = 72, user_alloc = 64, user_req = 56 }
[01:00:21.444749238] (+0.000051905) 0 heap_alloc: { pid = 7, fn1 = 0x0, fn2 = 0x800E63E, fn3 = 0x8022B5A, fn4 = 0x8005984, address = 0x1000FE00, real_alloc = 24, user_alloc = 16, user_req = 4 }
[01:00:21.444800857] (+0.000051619) 0 heap_alloc: { pid = 7, fn1 = 0x0, fn2 = 0x800E63E, fn3 = 0x8022B70, fn4 = 0x8005984, address = 0x1000FE10, real_alloc = 24, user_alloc = 16, user_req = 4 }
